Picture Number:  233	Temporal Layer Index:    2	 QP:   23	 Average QP:   23  [ PSNR-Y: 43.65 dB,	PSNR-U: 47.22 dB,	PSNR-V: 47.61 dB,	MSE-Y: 2.80,	MSE-U: 1.23,	MSE-V: 1.13,	SSIM-Y: 0.99209,	SSIM-U: 0.99063,	SSIM-V: 0.99063 ]	      5 bytes
Picture Number:  234	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.84 dB,	PSNR-U: 47.29 dB,	PSNR-V: 47.55 dB,	MSE-Y: 4.26,	MSE-U: 1.21,	MSE-V: 1.14,	SSIM-Y: 0.99048,	SSIM-U: 0.99094,	SSIM-V: 0.99044 ]	    144 bytes
Picture Number:  235	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 41.68 dB,	PSNR-U: 47.27 dB,	PSNR-V: 47.42 dB,	MSE-Y: 4.42,	MSE-U: 1.22,	MSE-V: 1.18,	SSIM-Y: 0.99017,	SSIM-U: 0.99078,	SSIM-V: 0.99014 ]	      5 bytes
Picture Number:  236	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.09 dB,	PSNR-U: 47.22 dB,	PSNR-V: 47.43 dB,	MSE-Y: 5.06,	MSE-U: 1.23,	MSE-V: 1.18,	SSIM-Y: 0.98949,	SSIM-U: 0.99094,	SSIM-V: 0.99012 ]	     29 bytes
Picture Number:  237	Temporal Layer Index:    3	 QP:   29	 Average QP:   29  [ PSNR-Y: 41.42 dB,	PSNR-U: 47.19 dB,	PSNR-V: 47.57 dB,	MSE-Y: 4.69,	MSE-U: 1.24,	MSE-V: 1.14,	SSIM-Y: 0.99000,	SSIM-U: 0.99078,	SSIM-V: 0.99035 ]	      5 bytes
Picture Number:  238	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.90 dB,	PSNR-U: 47.22 dB,	PSNR-V: 47.53 dB,	MSE-Y: 5.29,	MSE-U: 1.23,	MSE-V: 1.15,	SSIM-Y: 0.98933,	SSIM-U: 0.99101,	SSIM-V: 0.99026 ]	     74 bytes
Picture Number:  239	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 41.24 dB,	PSNR-U: 47.17 dB,	PSNR-V: 47.43 dB,	MSE-Y: 4.89,	MSE-U: 1.25,	MSE-V: 1.17,	SSIM-Y: 0.98977,	SSIM-U: 0.99093,	SSIM-V: 0.98992 ]	      5 bytes
Picture Number:  240	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.26 dB,	PSNR-U: 47.21 dB,	PSNR-V: 47.62 dB,	MSE-Y: 3.87,	MSE-U: 1.24,	MSE-V: 1.12,	SSIM-Y: 0.99073,	SSIM-U: 0.99121,	SSIM-V: 0.99038 ]	     24 bytes
Picture Number:  241	Temporal Layer Index:    1	 QP:   23	 Average QP:   23  [ PSNR-Y: 43.40 dB,	PSNR-U: 47.06 dB,	PSNR-V: 47.62 dB,	MSE-Y: 2.97,	MSE-U: 1.28,	MSE-V: 1.13,	SSIM-Y: 0.99166,	SSIM-U: 0.99103,	SSIM-V: 0.99054 ]	      5 bytes
Picture Number:  242	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.59 dB,	PSNR-U: 46.86 dB,	PSNR-V: 47.70 dB,	MSE-Y: 3.58,	MSE-U: 1.34,	MSE-V: 1.10,	SSIM-Y: 0.99105,	SSIM-U: 0.99116,	SSIM-V: 0.99081 ]	    399 bytes
Picture Number:  243	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 41.76 dB,	PSNR-U: 46.85 dB,	PSNR-V: 47.82 dB,	MSE-Y: 4.33,	MSE-U: 1.34,	MSE-V: 1.08,	SSIM-Y: 0.99002,	SSIM-U: 0.99143,	SSIM-V: 0.99108 ]	      5 bytes
Picture Number:  244	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.98 dB,	PSNR-U: 46.86 dB,	PSNR-V: 47.89 dB,	MSE-Y: 5.19,	MSE-U: 1.34,	MSE-V: 1.06,	SSIM-Y: 0.98903,	SSIM-U: 0.99154,	SSIM-V: 0.99118 ]	     27 bytes
Picture Number:  245	Temporal Layer Index:    3	 QP:   30	 Average QP:   30  [ PSNR-Y: 41.36 dB,	PSNR-U: 47.02 dB,	PSNR-V: 47.85 dB,	MSE-Y: 4.75,	MSE-U: 1.29,	MSE-V: 1.07,	SSIM-Y: 0.98926,	SSIM-U: 0.99165,	SSIM-V: 0.99110 ]	      5 bytes
Picture Number:  246	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.22 dB,	PSNR-U: 47.18 dB,	PSNR-V: 47.83 dB,	MSE-Y: 4.91,	MSE-U: 1.24,	MSE-V: 1.07,	SSIM-Y: 0.98914,	SSIM-U: 0.99155,	SSIM-V: 0.99089 ]	     79 bytes
Picture Number:  247	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 42.02 dB,	PSNR-U: 47.19 dB,	PSNR-V: 47.79 dB,	MSE-Y: 4.08,	MSE-U: 1.24,	MSE-V: 1.08,	SSIM-Y: 0.98996,	SSIM-U: 0.99121,	SSIM-V: 0.99074 ]	      5 bytes
Picture Number:  248	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.51 dB,	PSNR-U: 47.29 dB,	PSNR-V: 47.58 dB,	MSE-Y: 4.60,	MSE-U: 1.21,	MSE-V: 1.14,	SSIM-Y: 0.98970,	SSIM-U: 0.99147,	SSIM-V: 0.99032 ]	     27 bytes
Picture Number:  249	Temporal Layer Index:    2	 QP:   25	 Average QP:   25  [ PSNR-Y: 43.04 dB,	PSNR-U: 47.01 dB,	PSNR-V: 47.84 dB,	MSE-Y: 3.23,	MSE-U: 1.29,	MSE-V: 1.07,	SSIM-Y: 0.99100,	SSIM-U: 0.99161,	SSIM-V: 0.99111 ]	      5 bytes
Picture Number:  250	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.18 dB,	PSNR-U: 47.45 dB,	PSNR-V: 47.17 dB,	MSE-Y: 3.94,	MSE-U: 1.17,	MSE-V: 1.25,	SSIM-Y: 0.99053,	SSIM-U: 0.99190,	SSIM-V: 0.98979 ]	    122 bytes
Picture Number:  251	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 42.33 dB,	PSNR-U: 47.84 dB,	PSNR-V: 47.59 dB,	MSE-Y: 3.80,	MSE-U: 1.07,	MSE-V: 1.13,	SSIM-Y: 0.99068,	SSIM-U: 0.99223,	SSIM-V: 0.99047 ]	      5 bytes
Picture Number:  252	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.24 dB,	PSNR-U: 47.95 dB,	PSNR-V: 47.86 dB,	MSE-Y: 3.88,	MSE-U: 1.04,	MSE-V: 1.07,	SSIM-Y: 0.99073,	SSIM-U: 0.99224,	SSIM-V: 0.99091 ]	     24 bytes
Picture Number:  253	Temporal Layer Index:    3	 QP:   30	 Average QP:   30  [ PSNR-Y: 43.21 dB,	PSNR-U: 47.73 dB,	PSNR-V: 47.82 dB,	MSE-Y: 3.10,	MSE-U: 1.10,	MSE-V: 1.07,	SSIM-Y: 0.99150,	SSIM-U: 0.99189,	SSIM-V: 0.99089 ]	      5 bytes
Picture Number:  254	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.02 dB,	PSNR-U: 47.83 dB,	PSNR-V: 47.83 dB,	MSE-Y: 2.58,	MSE-U: 1.07,	MSE-V: 1.07,	SSIM-Y: 0.99230,	SSIM-U: 0.99171,	SSIM-V: 0.99085 ]	     49 bytes
Picture Number:  255	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 44.61 dB,	PSNR-U: 47.77 dB,	PSNR-V: 47.92 dB,	MSE-Y: 2.25,	MSE-U: 1.09,	MSE-V: 1.05,	SSIM-Y: 0.99271,	SSIM-U: 0.99164,	SSIM-V: 0.99101 ]	      5 bytes
Picture Number:  256	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 45.25 dB,	PSNR-U: 47.93 dB,	PSNR-V: 47.92 dB,	MSE-Y: 1.94,	MSE-U: 1.05,	MSE-V: 1.05,	SSIM-Y: 0.99294,	SSIM-U: 0.99191,	SSIM-V: 0.99101 ]	     23 bytes
Picture Number:  257	Temporal Layer Index:    0	 QP:   13	 Average QP:   13  [ PSNR-Y: 45.63 dB,	PSNR-U: 47.85 dB,	PSNR-V: 48.00 dB,	MSE-Y: 1.78,	MSE-U: 1.07,	MSE-V: 1.03,	SSIM-Y: 0.99313,	SSIM-U: 0.99172,	SSIM-V: 0.99113 ]	      5 bytes
Picture Number:  258	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.83 dB,	PSNR-U: 47.86 dB,	PSNR-V: 47.60 dB,	MSE-Y: 3.39,	MSE-U: 1.06,	MSE-V: 1.13,	SSIM-Y: 0.99147,	SSIM-U: 0.99173,	SSIM-V: 0.99031 ]	   1395 bytes
Picture Number:  259	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 42.23 dB,	PSNR-U: 47.41 dB,	PSNR-V: 47.39 dB,	MSE-Y: 3.89,	MSE-U: 1.18,	MSE-V: 1.19,	SSIM-Y: 0.99122,	SSIM-U: 0.99138,	SSIM-V: 0.98972 ]	      5 bytes
Picture Number:  260	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 39.91 dB,	PSNR-U: 47.40 dB,	PSNR-V: 47.26 dB,	MSE-Y: 6.63,	MSE-U: 1.18,	MSE-V: 1.22,	SSIM-Y: 0.98878,	SSIM-U: 0.99157,	SSIM-V: 0.98952 ]	     29 bytes
Picture Number:  261	Temporal Layer Index:    3	 QP:   29	 Average QP:   29  [ PSNR-Y: 42.73 dB,	PSNR-U: 47.19 dB,	PSNR-V: 47.47 dB,	MSE-Y: 3.47,	MSE-U: 1.24,	MSE-V: 1.16,	SSIM-Y: 0.99096,	SSIM-U: 0.99168,	SSIM-V: 0.99040 ]	      5 bytes
Picture Number:  262	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.50 dB,	PSNR-U: 47.16 dB,	PSNR-V: 47.33 dB,	MSE-Y: 4.60,	MSE-U: 1.25,	MSE-V: 1.20,	SSIM-Y: 0.98994,	SSIM-U: 0.99181,	SSIM-V: 0.99008 ]	     50 bytes
Picture Number:  263	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 42.36 dB,	PSNR-U: 47.06 dB,	PSNR-V: 47.47 dB,	MSE-Y: 3.78,	MSE-U: 1.28,	MSE-V: 1.16,	SSIM-Y: 0.99070,	SSIM-U: 0.99159,	SSIM-V: 0.99014 ]	      5 bytes
Picture Number:  264	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.10 dB,	PSNR-U: 47.31 dB,	PSNR-V: 47.47 dB,	MSE-Y: 3.19,	MSE-U: 1.21,	MSE-V: 1.17,	SSIM-Y: 0.99120,	SSIM-U: 0.99158,	SSIM-V: 0.99013 ]	     25 bytes
Picture Number:  265	Temporal Layer Index:    2	 QP:   22	 Average QP:   22  [ PSNR-Y: 43.71 dB,	PSNR-U: 47.47 dB,	PSNR-V: 47.61 dB,	MSE-Y: 2.77,	MSE-U: 1.17,	MSE-V: 1.13,	SSIM-Y: 0.99163,	SSIM-U: 0.99163,	SSIM-V: 0.99025 ]	      5 bytes
Picture Number:  266	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.67 dB,	PSNR-U: 47.42 dB,	PSNR-V: 47.57 dB,	MSE-Y: 2.79,	MSE-U: 1.18,	MSE-V: 1.14,	SSIM-Y: 0.99172,	SSIM-U: 0.99152,	SSIM-V: 0.99007 ]	     81 bytes
Picture Number:  267	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 43.50 dB,	PSNR-U: 47.42 dB,	PSNR-V: 47.63 dB,	MSE-Y: 2.91,	MSE-U: 1.18,	MSE-V: 1.12,	SSIM-Y: 0.99158,	SSIM-U: 0.99175,	SSIM-V: 0.99018 ]	      5 bytes
Picture Number:  268	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.35 dB,	PSNR-U: 47.42 dB,	PSNR-V: 47.66 dB,	MSE-Y: 3.01,	MSE-U: 1.18,	MSE-V: 1.11,	SSIM-Y: 0.99158,	SSIM-U: 0.99180,	SSIM-V: 0.99024 ]	     23 bytes
Picture Number:  269	Temporal Layer Index:    3	 QP:   29	 Average QP:   29  [ PSNR-Y: 43.22 dB,	PSNR-U: 47.56 dB,	PSNR-V: 47.60 dB,	MSE-Y: 3.10,	MSE-U: 1.14,	MSE-V: 1.13,	SSIM-Y: 0.99146,	SSIM-U: 0.99195,	SSIM-V: 0.99013 ]	      5 bytes
Picture Number:  270	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.31 dB,	PSNR-U: 47.38 dB,	PSNR-V: 47.59 dB,	MSE-Y: 3.04,	MSE-U: 1.19,	MSE-V: 1.13,	SSIM-Y: 0.99162,	SSIM-U: 0.99176,	SSIM-V: 0.99008 ]	     48 bytes
Picture Number:  271	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 43.18 dB,	PSNR-U: 47.20 dB,	PSNR-V: 47.62 dB,	MSE-Y: 3.13,	MSE-U: 1.24,	MSE-V: 1.13,	SSIM-Y: 0.99153,	SSIM-U: 0.99175,	SSIM-V: 0.99013 ]	      5 bytes
Picture Number:  272	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.56 dB,	PSNR-U: 47.45 dB,	PSNR-V: 47.66 dB,	MSE-Y: 2.87,	MSE-U: 1.17,	MSE-V: 1.12,	SSIM-Y: 0.99175,	SSIM-U: 0.99181,	SSIM-V: 0.99022 ]	     24 bytes
Picture Number:  273	Temporal Layer Index:    1	 QP:   21	 Average QP:   21  [ PSNR-Y: 44.28 dB,	PSNR-U: 47.66 dB,	PSNR-V: 47.74 dB,	MSE-Y: 2.42,	MSE-U: 1.12,	MSE-V: 1.09,	SSIM-Y: 0.99229,	SSIM-U: 0.99181,	SSIM-V: 0.99045 ]	      5 bytes
Picture Number:  274	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.90 dB,	PSNR-U: 47.70 dB,	PSNR-V: 47.87 dB,	MSE-Y: 4.20,	MSE-U: 1.10,	MSE-V: 1.06,	SSIM-Y: 0.99060,	SSIM-U: 0.99211,	SSIM-V: 0.99078 ]	    459 bytes
Picture Number:  275	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 40.84 dB,	PSNR-U: 47.39 dB,	PSNR-V: 47.81 dB,	MSE-Y: 5.36,	MSE-U: 1.19,	MSE-V: 1.08,	SSIM-Y: 0.98935,	SSIM-U: 0.99215,	SSIM-V: 0.99074 ]	      5 bytes
Picture Number:  276	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.34 dB,	PSNR-U: 47.30 dB,	PSNR-V: 47.72 dB,	MSE-Y: 6.01,	MSE-U: 1.21,	MSE-V: 1.10,	SSIM-Y: 0.98825,	SSIM-U: 0.99230,	SSIM-V: 0.99051 ]	     26 bytes
Picture Number:  277	Temporal Layer Index:    3	 QP:   31	 Average QP:   31  [ PSNR-Y: 41.18 dB,	PSNR-U: 47.02 dB,	PSNR-V: 47.76 dB,	MSE-Y: 4.95,	MSE-U: 1.29,	MSE-V: 1.09,	SSIM-Y: 0.98897,	SSIM-U: 0.99207,	SSIM-V: 0.99076 ]	      5 bytes
Picture Number:  278	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.59 dB,	PSNR-U: 46.88 dB,	PSNR-V: 47.99 dB,	MSE-Y: 5.67,	MSE-U: 1.33,	MSE-V: 1.03,	SSIM-Y: 0.98807,	SSIM-U: 0.99210,	SSIM-V: 0.99123 ]	     60 bytes
Picture Number:  279	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 41.29 dB,	PSNR-U: 46.76 dB,	PSNR-V: 48.02 dB,	MSE-Y: 4.83,	MSE-U: 1.37,	MSE-V: 1.03,	SSIM-Y: 0.98889,	SSIM-U: 0.99188,	SSIM-V: 0.99130 ]	      5 bytes
Picture Number:  280	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.00 dB,	PSNR-U: 46.79 dB,	PSNR-V: 48.00 dB,	MSE-Y: 4.11,	MSE-U: 1.36,	MSE-V: 1.03,	SSIM-Y: 0.98993,	SSIM-U: 0.99197,	SSIM-V: 0.99134 ]	     24 bytes
Picture Number:  281	Temporal Layer Index:    2	 QP:   26	 Average QP:   26  [ PSNR-Y: 43.06 dB,	PSNR-U: 46.84 dB,	PSNR-V: 48.01 dB,	MSE-Y: 3.21,	MSE-U: 1.35,	MSE-V: 1.03,	SSIM-Y: 0.99076,	SSIM-U: 0.99176,	SSIM-V: 0.99146 ]	      5 bytes
Picture Number:  282	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.41 dB,	PSNR-U: 47.00 dB,	PSNR-V: 48.17 dB,	MSE-Y: 3.73,	MSE-U: 1.30,	MSE-V: 0.99,	SSIM-Y: 0.99041,	SSIM-U: 0.99218,	SSIM-V: 0.99175 ]	    114 bytes
Picture Number:  283	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 41.64 dB,	PSNR-U: 46.89 dB,	PSNR-V: 48.18 dB,	MSE-Y: 4.45,	MSE-U: 1.33,	MSE-V: 0.99,	SSIM-Y: 0.98951,	SSIM-U: 0.99224,	SSIM-V: 0.99181 ]	      5 bytes
Picture Number:  284	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.59 dB,	PSNR-U: 47.03 dB,	PSNR-V: 48.31 dB,	MSE-Y: 4.51,	MSE-U: 1.29,	MSE-V: 0.96,	SSIM-Y: 0.98944,	SSIM-U: 0.99242,	SSIM-V: 0.99188 ]	     25 bytes
Picture Number:  285	Temporal Layer Index:    3	 QP:   31	 Average QP:   31  [ PSNR-Y: 41.84 dB,	PSNR-U: 47.32 dB,	PSNR-V: 48.57 dB,	MSE-Y: 4.26,	MSE-U: 1.21,	MSE-V: 0.90,	SSIM-Y: 0.98981,	SSIM-U: 0.99252,	SSIM-V: 0.99217 ]	      5 bytes
Picture Number:  286	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.86 dB,	PSNR-U: 47.47 dB,	PSNR-V: 48.61 dB,	MSE-Y: 4.24,	MSE-U: 1.17,	MSE-V: 0.90,	SSIM-Y: 0.99009,	SSIM-U: 0.99268,	SSIM-V: 0.99221 ]	     52 bytes
Picture Number:  287	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 42.87 dB,	PSNR-U: 47.65 dB,	PSNR-V: 48.67 dB,	MSE-Y: 3.36,	MSE-U: 1.12,	MSE-V: 0.88,	SSIM-Y: 0.99123,	SSIM-U: 0.99238,	SSIM-V: 0.99232 ]	      5 bytes
Picture Number:  288	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.86 dB,	PSNR-U: 47.87 dB,	PSNR-V: 48.89 dB,	MSE-Y: 2.67,	MSE-U: 1.06,	MSE-V: 0.84,	SSIM-Y: 0.99199,	SSIM-U: 0.99248,	SSIM-V: 0.99261 ]	     24 bytes
Picture Number:  289	Temporal Layer Index:    0	 QP:   16	 Average QP:   16  [ PSNR-Y: 44.99 dB,	PSNR-U: 48.22 dB,	PSNR-V: 49.15 dB,	MSE-Y: 2.06,	MSE-U: 0.98,	MSE-V: 0.79,	SSIM-Y: 0.99275,	SSIM-U: 0.99285,	SSIM-V: 0.99284 ]	      5 bytes
Picture Number:  290	Temporal Layer Index:    3	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.51 dB,	PSNR-U: 47.86 dB,	PSNR-V: 48.97 dB,	MSE-Y: 2.30,	MSE-U: 1.07,	MSE-V: 0.82,	SSIM-Y: 0.99264,	SSIM-U: 0.99260,	SSIM-V: 0.99264 ]	    468 bytes
Picture Number:  291	Temporal Layer Index:    2	 QP:   32	 Average QP:   32  [ PSNR-Y: 43.75 dB,	PSNR-U: 47.87 dB,	PSNR-V: 48.94 dB,	MSE-Y: 2.74,	MSE-U: 1.06,	MSE-V: 0.83,	SSIM-Y: 0.99228,	SSIM-U: 0.99262,	SSIM-V: 0.99264 ]	      5 bytes
Picture Number:  292	Temporal Layer Index:    3	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.83 dB,	PSNR-U: 47.85 dB,	PSNR-V: 48.96 dB,	MSE-Y: 3.39,	MSE-U: 1.07,	MSE-V: 0.83,	SSIM-Y: 0.99161,	SSIM-U: 0.99280,	SSIM-V: 0.99268 ]	     27 bytes
Picture Number:  293	Temporal Layer Index:    1	 QP:   29	 Average QP:   29  [ PSNR-Y: 42.94 dB,	PSNR-U: 47.73 dB,	PSNR-V: 48.91 dB,	MSE-Y: 3.30,	MSE-U: 1.10,	MSE-V: 0.84,	SSIM-Y: 0.99164,	SSIM-U: 0.99263,	SSIM-V: 0.99264 ]	      5 bytes
Picture Number:  294	Temporal Layer Index:    3	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.33 dB,	PSNR-U: 47.47 dB,	PSNR-V: 48.60 dB,	MSE-Y: 3.80,	MSE-U: 1.17,	MSE-V: 0.90,	SSIM-Y: 0.99092,	SSIM-U: 0.99234,	SSIM-V: 0.99208 ]	     62 bytes
Picture Number:  295	Temporal Layer Index:    2	 QP:   32	 Average QP:   32  [ PSNR-Y: 43.13 dB,	PSNR-U: 47.29 dB,	PSNR-V: 48.11 dB,	MSE-Y: 3.16,	MSE-U: 1.21,	MSE-V: 1.00,	SSIM-Y: 0.99160,	SSIM-U: 0.99206,	SSIM-V: 0.99126 ]	      5 bytes
Picture Number:  296	Temporal Layer Index:    3	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.35 dB,	PSNR-U: 47.27 dB,	PSNR-V: 47.92 dB,	MSE-Y: 3.01,	MSE-U: 1.22,	MSE-V: 1.05,	SSIM-Y: 0.99176,	SSIM-U: 0.99201,	SSIM-V: 0.99113 ]	     26 bytes
Picture Number:  297	Temporal Layer Index:    0	 QP:   23	 Average QP:   23  [ PSNR-Y: 43.75 dB,	PSNR-U: 47.21 dB,	PSNR-V: 47.99 dB,	MSE-Y: 2.74,	MSE-U: 1.24,	MSE-V: 1.03,	SSIM-Y: 0.99191,	SSIM-U: 0.99166,	SSIM-V: 0.99122 ]	      5 bytes
Picture Number:  298	Temporal Layer Index:    1	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.83 dB,	PSNR-U: 47.13 dB,	PSNR-V: 48.10 dB,	MSE-Y: 3.39,	MSE-U: 1.26,	MSE-V: 1.01,	SSIM-Y: 0.99113,	SSIM-U: 0.99210,	SSIM-V: 0.99136 ]	     92 bytes
Picture Number:  299	Temporal Layer Index:    0	 QP:   32	 Average QP:   32  [ PSNR-Y: 42.39 dB,	PSNR-U: 47.01 dB,	PSNR-V: 48.17 dB,	MSE-Y: 3.75,	MSE-U: 1.30,	MSE-V: 0.99,	SSIM-Y: 0.99075,	SSIM-U: 0.99210,	SSIM-V: 0.99158 ]	      5 bytes

SUMMARY ---------------------------------------------------------------------

				Average PSNR (using per-frame PSNR)		|	Overall PSNR (using per-frame MSE)		|	Average SSIM
Total Frames	Average QP  	Y-PSNR   	U-PSNR   	V-PSNR		| 	Y-PSNR   	U-PSNR   	V-PSNR   	|	Y-SSIM   	U-SSIM   	V-SSIM   	|	Bitrate
       300  	   31.61    	42.91 dB	47.39 dB	48.13 dB  	|	42.64 dB	47.33 dB	48.08 dB 	|	0.99092 	0.99129 	0.99111		|	32.47 kbps
